FECHA,PROMEDIO
2019-07-24,-83.3071984483021
2019-07-31,42.7232373750504
2019-08-07,165.725457959097
2019-08-14,226.862626071797
2019-08-21,210.793906830017
2019-08-28,133.461307746131
2019-09-04,16.3409821550263
2019-09-11,-116.202099820438
2019-09-18,-229.527554523719
2019-09-25,-293.95109165033
2019-10-02,-295.516134333473
2019-10-09,-239.943079147717
2019-10-16,-147.94644576147
2019-10-23,-42.9408048614844
2019-10-30,57.5764843270774
2019-11-06,138.857318566829
2019-11-13,190.857037853341
2019-11-20,206.386602082808
2019-11-27,186.437672306749
2019-12-04,139.528327812283
2019-12-11,75.6383126723324
2019-12-18,6.71871700107324
2019-12-27,-49.4559277027635
2020-01-03,-83.1847163830995
2020-01-08,-94.017492212564
2020-01-15,-84.9698022192581
2020-01-22,-65.1587870440214
2020-01-29,-39.1836469418592
2020-02-05,0.48504675775132
2020-02-12,42.9515128793742
2020-02-19,53.7165695172907
2020-02-28,21.7489313057475
2020-03-04,-23.0177534289475
2020-03-11,-46.3249967621712
2020-03-18,-44.1487535724028
2020-03-25,-29.8293024539087
2020-04-01,-9.7482316441597
2020-04-08,14.7624110231106
2020-04-15,34.4911095228702
2020-04-22,38.1248512680503
2020-05-01,22.9782743743978
2020-05-08,3.17909573058719
2020-05-13,-11.1273112140413
2020-05-20,-17.501488779444
2020-05-29,-14.8622436871604
2020-06-03,-1.79745869639584
2020-06-24,18.0089672922806
2020-07-01,21.8526112367138
2020-07-10,-5.36201660401861
2020-07-15,-41.6818646908205
2020-07-22,-30.4834766168766
2020-07-29,23.6902139238299
2020-08-05,72.6050941577882
2020-08-12,96.7026257472421
2020-08-26,87.5491558126018
2020-09-02,47.5040032912938
2020-09-09,-2.10001261612913
2020-09-16,-37.1397637575903
2020-09-23,-44.8023001631768
2020-09-30,-39.3673134691931
2020-10-07,-52.6251319632999
2020-10-14,-82.7007017508423
2020-10-21,-99.7362300546608
2020-11-04,-95.7458577605653
2020-11-11,-73.389372311911
2020-11-18,-46.6943773937966
2020-11-25,-22.3766703765114
2020-12-02,-2.29753251520066
2020-12-11,12.2568031533135
2020-12-16,20.508103221604
2020-12-23,23.7101327998254
2020-12-30,23.4807229620502
2021-01-08,20.8619701204406
2021-01-13,16.75203702168
2021-01-20,11.988053837453
2021-01-27,7.16302043943711
2021-02-03,2.8883865027364
2021-02-10,-0.0493531015873776
2021-02-17,-1.44760355299051
2021-02-24,-1.62887955544073
2021-03-03,-1.30921574825552
2021-03-10,-1.24534483306114
2021-03-17,1.41658998816724
2021-03-24,9.74233146891818
2021-03-31,22.4058075831927
2021-04-07,35.9405361524428
2021-04-14,46.6073503617285
2021-04-21,50.8126149370142
2021-04-28,45.8271560294519
2021-05-05,30.9929517255471
2021-05-12,9.11943276605071
2021-05-19,-16.8812719020664
2021-05-26,-47.6131733108078
2021-06-02,-85.8542587275184
2021-06-09,-129.176864625352
2021-06-16,-173.666460926121
2021-06-25,-215.341459496138
2021-06-30,-245.000421418302
2021-07-07,-235.034381609185
2021-07-14,-167.027136773454
2021-07-23,-57.514469406062
2021-07-28,67.2292565255611
2021-08-04,180.565120638348
2021-08-11,260.21785034762
2021-08-18,301.366764262262
2021-08-25,304.104296293808
2021-09-01,270.66970796162
2021-09-08,203.647558652398
2021-09-15,105.974210148252
2021-09-22,-13.3767067734441
2021-09-29,-124.291225491301
2021-10-06,-185.770671056239
2021-10-13,-183.748636626988
2021-10-20,-138.869877834226
2021-10-27,-79.6269336738037
2021-11-03,-31.3425499495726
2021-11-19,1.19974814095475
2021-11-24,16.2694088893343
2021-12-01,16.9148729800751
2021-12-10,8.53014960488593
2021-12-15,0.134276799544931
2021-12-22,-1.94049010292961
2021-12-29,-4.64714466918895
2022-01-05,-10.2694523829567
2022-01-12,-7.58673827676725
2022-01-19,4.04994228382791
2022-01-26,17.836023087061
2022-02-02,31.9817908989764
2022-02-09,42.2744917531412
2022-02-16,41.9756821698844
2022-02-23,26.1259949552568
2022-03-02,-2.70266573107509
2022-03-09,-39.394304681095
2022-03-16,-78.6502954847536
2022-03-23,-115.172011732001
2022-04-01,-143.551437263247
2022-04-06,-157.853490902512
2022-04-13,-151.637498707686
2022-04-20,-118.630058101901
2022-04-27,-57.3155769139368
2022-05-04,20.6489761027059
2022-05-11,99.5620065912275
2022-05-18,164.646144137348
2022-05-25,210.783996724911
2022-06-01,235.363818254081
2022-06-08,237.261817893389
2022-06-15,221.274845836818
2022-06-22,193.658837400054
2022-06-29,160.977189732807
2022-07-06,128.63078429328
2022-07-13,97.6584140889297
2022-07-22,68.3247325274599
2022-07-27,41.6081028779804
2022-08-03,16.7638337855094
2022-08-10,-7.15766320506646
2022-08-17,-29.8973173873173
2022-08-26,-50.8700864569829
2022-08-31,-69.3957008800401
2022-09-07,-84.5599210293892
2022-09-14,-95.0314207851988
2022-09-21,-100.962977341149
2022-09-28,-104.487569122899
2022-10-05,-112.043413076576
2022-10-12,-121.305673076617
2022-10-19,-119.667510364888
2022-10-28,-102.959114661213
2022-11-02,-78.0182848371145
2022-11-09,-51.5510413548275
2022-11-16,-28.3250796857812
2022-11-23,-8.04392789865982
2022-11-30,10.9346518499263
2022-12-07,30.2751911264429
2022-12-14,50.0961456169743
2022-12-21,64.3316674860581
2022-12-28,64.4324740599427
2023-01-04,41.6068424813962
2023-01-18,3.19551245885243
2023-01-25,-30.2155147020965
2023-02-03,-47.0026659978509
2023-02-08,-47.6051291285818
2023-02-15,-36.6655654000694
2023-02-24,-19.1425737316604
2023-03-01,0.480828649779426
2023-03-08,18.0087151430603
2023-03-15,29.8156075935427
2023-03-22,33.1794474387391
2023-03-29,30.0093300334834
2023-04-05,24.4742300025382
2023-04-12,22.8112244488182
2023-04-21,20.9018958780353
2023-04-26,9.62919210002046
2023-05-03,-7.28448219251229
2023-05-10,-18.5647509766154
2023-05-17,-16.6141278932223
2023-05-24,-3.33149171573789
2023-06-02,12.0951560458565
2023-06-07,23.5265502974742
2023-06-14,26.0054026452771
2023-06-23,16.2518822952167
2023-06-28,-2.30401114760684
2023-07-05,-24.5548204783051
2023-07-14,-45.6783617288192
2023-07-19,-61.8238867815906
2023-07-26,-67.9341336888198
2023-08-02,-56.5099475448007
2023-08-09,-25.5958775528444
2023-08-16,16.0420588018696
2023-08-23,57.2025766782506
2023-09-01,88.0146562125966
2023-09-08,106.822069342209
2023-09-13,121.474848637697
2023-09-20,129.121030921674
2023-09-27,123.456083482515
2023-10-04,97.9609231110844
2023-10-13,50.1192144508401
2023-10-20,-6.35983594685545
2023-10-25,-55.6620235534668
2023-11-01,-89.7786938396618
2023-11-08,-103.961380269357
2023-11-15,-98.6165449410036
2023-11-24,-75.1383570894409
2023-11-29,-39.5367507730588
2023-12-06,-12.4989338184281
2023-12-13,0.199986272539554
2023-12-20,7.18233528919455
2023-12-27,10.523312326006
2024-01-03,9.88967585111084
2024-01-10,5.7115625964952
2024-01-17,1.31289126047686
2024-01-24,0.390926173840886
2024-02-02,2.06152984051191
2024-02-07,2.34799916389149
2024-02-16,-2.28544488048235
2024-02-21,-11.5852477294634
2024-02-28,-24.3505214230004
2024-03-08,-38.1991304078936
2024-03-13,-46.2676577226687
2024-03-20,-41.743475094595
2024-03-27,-20.9642689970099
2024-04-03,11.9638573383769
2024-04-10,51.0569965964079
2024-04-17,88.5129991585918
2024-04-24,111.883170269677
2024-05-01,117.578073696968
2024-05-08,108.745393828452
2024-05-17,100.026082958281
2024-05-22,96.428368904472
2024-05-29,87.6107593281793
2024-06-05,66.8906049926483
2024-06-14,37.1612161766444
2024-06-19,3.38780942042683
2024-06-26,-30.1977303087772
2024-07-03,-62.2968443358754
2024-07-10,-92.3443055588072
2024-07-17,-119.774886875512
2024-07-26,-141.112389510237
2024-07-31,-141.236727992455
2024-08-07,-107.346738100606
2024-08-14,-47.5608273037885
2024-08-21,22.8084624839006
2024-08-30,81.4837680875258
2024-09-04,111.212272713818
2024-09-11,110.979347109862
2024-09-18,89.5429071209957
2024-09-25,56.1455383425879
2024-10-04,19.9351254589255
2024-10-09,-11.1854091678674
2024-10-18,-34.4239390104051
2024-10-23,-47.9700887175537
2024-10-30,-50.7270529866831
2024-11-06,-44.5116643802325
2024-11-13,-31.6954041598275
2024-11-20,-14.6831077899932
2024-11-27,3.78147088777446
2024-12-06,19.6832344158292
2024-12-11,29.2075467564743
2024-12-18,30.6749468799198
2024-12-27,23.2083588998729
2025-01-03,6.31642599833132
2025-01-08,-17.9898452992568
2025-01-17,-39.6647831696268
2025-01-22,-47.4588907500103
2025-01-29,-44.8655356517401
2025-02-05,-35.8337763504964
2025-02-12,-17.1638126694792
2025-02-21,6.77565449020481
2025-02-26,29.7739007239842
2025-03-07,49.7518421835093
2025-03-12,69.9360442944327
2025-03-21,88.1025369673949
2025-03-26,99.7035070368648
2025-04-02,100.091059429307
2025-04-09,85.5445578316309
2025-04-16,56.0773861478032
2025-04-23,15.5084523209565
2025-04-30,-30.3905639574069
2025-05-07,-71.113613036582
2025-05-16,-96.5954075657801
2025-05-21,-103.268079353076
2025-05-28,-89.1876308828973
2025-06-04,-54.7528042990518
2025-06-13,-12.7634464026004
2025-06-18,16.0284102372116
2025-06-25,35.0476382639481
2025-07-02,55.599672523747
2025-07-09,75.331905490252
2025-07-16,87.0775678659808
2025-07-23,83.3849326929771
2025-08-01,59.8334032563568
2025-08-06,25.2265503171868
2025-08-13,-6.84646084701767
